config_id,sample_idx,stepsize,beta,phase,steps,sweeps,state_rms_to_final,hidden_rms_to_final,output_rms_to_final,output_mse_to_target,target_digit,prediction,score_margin
9,29,0.2,0.2,free,3200,20.0,0.22439988,0.5818997,0.41540766,14.640042,2,2,0.20033073
9,29,0.2,0.2,free,8000,50.0,0.10476451,0.25588548,0.25018406,19.162952,2,1,0.88360286
9,29,0.2,0.2,free,16000,100.0,0.0,0.0,0.0,24.470154,2,1,1.1811482
9,30,0.2,0.2,free,160,1.0,0.370921,0.9850627,0.57956773,16.123146,7,0,0.9810072
9,30,0.2,0.2,free,320,2.0,0.36391804,0.9651522,0.57527494,16.231958,7,0,1.0002768
9,30,0.2,0.2,free,800,5.0,0.34401304,0.9084946,0.5628986,16.487602,7,0,1.0214207
9,30,0.2,0.2,free,1600,10.0,0.3126569,0.81931365,0.54145926,16.997713,7,0,1.0836837
9,30,0.2,0.2,free,3200,20.0,0.25740767,0.665303,0.48561436,17.264294,7,0,1.0800227
9,30,0.2,0.2,free,8000,50.0,0.13331223,0.3253456,0.3191763,20.296232,7,0,0.82888484
9,30,0.2,0.2,free,16000,100.0,0.0,0.0,0.0,23.755508,7,0,0.5650084
9,31,0.2,0.2,free,160,1.0,0.3941247,1.0220834,0.72933066,13.593799,3,3,0.44698572
9,31,0.2,0.2,free,320,2.0,0.38782656,1.0040634,0.7247299,13.708135,3,3,0.45929515
9,31,0.2,0.2,free,800,5.0,0.36576268,0.94149417,0.70571166,13.348202,3,3,0.5565064
9,31,0.2,0.2,free,1600,10.0,0.3298802,0.84389204,0.65704924,12.730178,3,3,0.62222266
9,31,0.2,0.2,free,3200,20.0,0.26937565,0.67588156,0.5848455,13.064839,3,3,0.89484525
9,31,0.2,0.2,free,8000,50.0,0.12863383,0.29736263,0.3538752,17.174042,3,3,1.2727706
9,31,0.2,0.2,free,16000,100.0,0.0,0.0,0.0,25.125772,3,3,0.88213825
9,32,0.2,0.2,free,160,1.0,0.36667573,0.97425437,0.5705535,17.713255,8,1,1.4854563
9,32,0.2,0.2,free,320,2.0,0.35833088,0.9495812,0.57021993,17.707706,8,1,1.4866476
9,32,0.2,0.2,free,800,5.0,0.335506,0.88319004,0.56253254,17.821089,8,1,1.4587207
9,32,0.2,0.2,free,1600,10.0,0.30307728,0.79084796,0.5398853,18.731863,8,1,1.5408697
9,32,0.2,0.2,free,3200,20.0,0.24400772,0.62244207,0.49278396,19.462194,8,1,1.6678799
9,32,0.2,0.2,free,8000,50.0,0.13275883,0.3223512,0.32282636,21.450315,8,1,1.6642724
9,32,0.2,0.2,free,16000,100.0,0.0,0.0,0.0,23.671843,8,1,0.8111932
10,1,0.5,0.05,free,160,1.0,0.40701383,1.0440342,0.7997248,18.615944,5,3,0.9148171
10,1,0.5,0.05,free,320,2.0,0.39199787,0.9995639,0.79312557,18.65699,5,3,0.83926225
10,1,0.5,0.05,free,800,5.0,0.3473506,0.86746573,0.76805407,19.312086,5,3,0.78760624
10,1,0.5,0.05,free,1600,10.0,0.28680938,0.6998682,0.6869352,21.136868,5,3,0.9047203
10,1,0.5,0.05,free,3200,20.0,0.20845558,0.492727,0.5451314,24.369003,5,3,1.1554613
10,1,0.5,0.05,free,8000,50.0,0.0998601,0.23097466,0.27439424,34.459995,5,3,1.1464443
10,1,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,35.767445,5,3,0.42266893
10,2,0.5,0.05,free,160,1.0,0.41246367,1.0350276,0.89506066,13.479535,0,3,0.2700383
10,2,0.5,0.05,free,320,2.0,0.39991015,0.99628484,0.89249814,13.641763,0,3,0.32027924
10,2,0.5,0.05,free,800,5.0,0.3639307,0.88555163,0.87926656,13.843459,0,3,0.2806238
10,2,0.5,0.05,free,1600,10.0,0.31140792,0.72776574,0.83646804,14.4924,0,6,0.034801066
10,2,0.5,0.05,free,3200,20.0,0.23924425,0.5274415,0.71849066,16.790346,0,6,0.32693326
10,2,0.5,0.05,free,8000,50.0,0.13019334,0.25196463,0.45778668,24.414286,0,1,0.24533331
10,2,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,29.571806,0,1,0.218966
10,3,0.5,0.05,free,160,1.0,0.40298858,0.9699759,1.0050251,15.334666,4,0,0.30817246
10,3,0.5,0.05,free,320,2.0,0.3895741,0.9313398,0.9897187,15.51413,4,0,0.2521118
10,3,0.5,0.05,free,800,5.0,0.3508628,0.8148047,0.95579845,15.415179,4,0,0.24234784
10,3,0.5,0.05,free,1600,10.0,0.29850152,0.65839463,0.8957591,16.413391,4,1,0.18829226
10,3,0.5,0.05,free,3200,20.0,0.22175424,0.44457337,0.7533871,19.641886,4,1,0.6847224
10,3,0.5,0.05,free,8000,50.0,0.122313015,0.2199757,0.45595977,25.409407,4,1,0.9588287
10,3,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,33.509293,4,1,0.037531137
10,4,0.5,0.05,free,160,1.0,0.39317676,0.9860541,0.85520023,16.526861,1,0,1.9531417
10,4,0.5,0.05,free,320,2.0,0.37686127,0.937054,0.84709287,16.36262,1,0,1.9620064
10,4,0.5,0.05,free,800,5.0,0.33318344,0.80641806,0.817884,16.361467,1,0,1.9784793
10,4,0.5,0.05,free,1600,10.0,0.27199927,0.6300832,0.74498236,15.536376,1,0,1.9252541
10,4,0.5,0.05,free,3200,20.0,0.19274004,0.40202948,0.6259606,17.418518,1,0,1.4639132
10,4,0.5,0.05,free,8000,50.0,0.09438338,0.14388385,0.3848719,26.137596,1,5,0.099283755
10,4,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,31.359308,1,5,1.175672
10,5,0.5,0.05,free,160,1.0,0.39879596,0.99583393,0.8821826,15.5507145,9,0,0.07893467
10,5,0.5,0.05,free,320,2.0,0.38452834,0.95291173,0.87488365,15.763342,9,1,0.074323654
10,5,0.5,0.05,free,800,5.0,0.3446105,0.82976526,0.8585571,17.086151,9,1,0.5085759
10,5,0.5,0.05,free,1600,10.0,0.28747022,0.6583207,0.80630326,17.864887,9,1,0.7735002
10,5,0.5,0.05,free,3200,20.0,0.21161412,0.4442115,0.6817983,21.172255,9,1,0.9800931
10,5,0.5,0.05,free,8000,50.0,0.10003331,0.17833853,0.37515777,30.851818,9,1,0.6199815
10,5,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,34.25748,9,1,0.0966053
10,6,0.5,0.05,free,160,1.0,0.3955269,0.9892475,0.8695908,15.103504,2,2,1.1353374
10,6,0.5,0.05,free,320,2.0,0.38114268,0.9450795,0.86535555,15.247807,2,2,1.0419149
10,6,0.5,0.05,free,800,5.0,0.34663042,0.8403656,0.84673476,15.969056,2,2,0.74874914
10,6,0.5,0.05,free,1600,10.0,0.29816118,0.70221424,0.7865921,15.901828,2,2,0.63607264
10,6,0.5,0.05,free,3200,20.0,0.22866566,0.51571625,0.6603839,17.444017,2,2,0.8538102
10,6,0.5,0.05,free,8000,50.0,0.12720855,0.251663,0.43805575,25.398935,2,2,0.5807216
10,6,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,33.097878,2,6,2.0541677
10,7,0.5,0.05,free,160,1.0,0.38665715,0.98235106,0.7957684,13.702805,1,9,0.96332765
10,7,0.5,0.05,free,320,2.0,0.3739656,0.94441897,0.79036987,13.956289,1,9,0.8689301
10,7,0.5,0.05,free,800,5.0,0.33795738,0.8362934,0.77286386,14.690172,1,9,0.45245302
10,7,0.5,0.05,free,1600,10.0,0.28785792,0.6914231,0.72204584,16.860958,1,2,0.1925118
10,7,0.5,0.05,free,3200,20.0,0.22788037,0.5121035,0.6624088,21.739094,1,2,0.22350383
10,7,0.5,0.05,free,8000,50.0,0.13073757,0.26755095,0.4343135,27.151575,1,4,0.92556965
10,7,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,32.627834,1,1,0.011244535
10,8,0.5,0.05,free,160,1.0,0.3859264,0.97748756,0.805307,10.163074,3,7,0.53804576
10,8,0.5,0.05,free,320,2.0,0.3731959,0.93984544,0.7981015,9.96233,3,7,0.4374342
10,8,0.5,0.05,free,800,5.0,0.3363277,0.8328636,0.7671763,10.492166,3,7,0.59831405
10,8,0.5,0.05,free,1600,10.0,0.28494763,0.6865645,0.7085852,12.077336,3,7,0.5127266
10,8,0.5,0.05,free,3200,20.0,0.20541345,0.47057036,0.57574743,14.57967,3,7,0.2219584
10,8,0.5,0.05,free,8000,50.0,0.100212626,0.19394371,0.35236648,22.481365,3,4,0.47513372
10,8,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,26.877514,3,1,1.0425255
10,9,0.5,0.05,free,160,1.0,0.42423904,1.0719274,0.89465946,12.299397,1,3,0.14215207
10,9,0.5,0.05,free,320,2.0,0.40949523,1.0291972,0.8829822,12.386062,1,3,0.090815365
10,9,0.5,0.05,free,800,5.0,0.36933336,0.909192,0.8598361,12.9329405,1,3,0.4682306
10,9,0.5,0.05,free,1600,10.0,0.3115501,0.73276013,0.8245521,13.587432,1,3,0.73383355
10,9,0.5,0.05,free,3200,20.0,0.23415866,0.5121151,0.7121862,16.455477,1,3,0.3045013
10,9,0.5,0.05,free,8000,50.0,0.12781805,0.24849369,0.44756737,25.269,1,4,0.26605558
10,9,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,29.390343,1,1,0.4430163
10,10,0.5,0.05,free,160,1.0,0.38991418,0.9823491,0.8324368,15.577559,4,5,1.1342337
10,10,0.5,0.05,free,320,2.0,0.3744245,0.9359834,0.8248496,15.4471855,4,5,1.0697683
10,10,0.5,0.05,free,800,5.0,0.33311203,0.81876546,0.7794941,15.526858,4,5,0.89139104
10,10,0.5,0.05,free,1600,10.0,0.28027236,0.66745144,0.7192825,17.2197,4,5,0.13996601
10,10,0.5,0.05,free,3200,20.0,0.21098241,0.46752796,0.62830985,19.068153,4,8,0.52122784
10,10,0.5,0.05,free,8000,50.0,0.11823906,0.23282294,0.40904722,24.3643,4,8,0.08319795
10,10,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,29.46245,4,4,0.41173983
10,11,0.5,0.05,free,160,1.0,0.404385,1.027759,0.8308899,16.478617,3,7,1.5759428
10,11,0.5,0.05,free,320,2.0,0.38928032,0.97994095,0.83394915,16.381773,3,7,1.6533525
10,11,0.5,0.05,free,800,5.0,0.34696817,0.85186183,0.814939,16.074654,3,7,1.7620182
10,11,0.5,0.05,free,1600,10.0,0.29255843,0.6914294,0.7653172,16.924427,3,7,1.7506818
10,11,0.5,0.05,free,3200,20.0,0.22547884,0.49313772,0.6857743,20.32998,3,7,1.5132473
10,11,0.5,0.05,free,8000,50.0,0.10496111,0.2129203,0.3521252,26.290056,3,7,0.3605752
10,11,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,33.544197,3,5,0.88378584
10,12,0.5,0.05,free,160,1.0,0.4150273,1.0557506,0.84924465,12.412664,5,2,0.838037
10,12,0.5,0.05,free,320,2.0,0.4013805,1.0145743,0.8449998,12.416596,5,2,0.7711893
10,12,0.5,0.05,free,800,5.0,0.36211926,0.9026951,0.8062882,13.254739,5,2,0.46281517
10,12,0.5,0.05,free,1600,10.0,0.3037786,0.7393721,0.7333678,15.368581,5,2,0.24092281
10,12,0.5,0.05,free,3200,20.0,0.21991067,0.5173347,0.5817279,20.27498,5,8,0.34201407
10,12,0.5,0.05,free,8000,50.0,0.08549787,0.17974962,0.27492455,28.451862,5,1,0.5014864
10,12,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,31.904371,5,1,0.47371155
10,13,0.5,0.05,free,160,1.0,0.40329906,1.0196365,0.84827346,9.704857,3,3,0.40100563
10,13,0.5,0.05,free,320,2.0,0.38821808,0.9742934,0.8420752,9.784837,3,3,0.3861003
10,13,0.5,0.05,free,800,5.0,0.3498359,0.8554678,0.8323544,10.056089,3,3,0.3697611
10,13,0.5,0.05,free,1600,10.0,0.29434213,0.68913484,0.78734964,10.600458,3,3,0.2827199
10,13,0.5,0.05,free,3200,20.0,0.21997088,0.46881273,0.6946808,14.293708,3,3,0.1627518
10,13,0.5,0.05,free,8000,50.0,0.11406118,0.23069109,0.38390076,23.060802,3,5,0.23861444
10,13,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,29.04035,3,5,0.6484633
10,14,0.5,0.05,free,160,1.0,0.40409842,1.0230738,0.84482783,17.276224,6,7,0.5002215
10,14,0.5,0.05,free,320,2.0,0.39023206,0.9837404,0.8310216,17.702175,6,7,0.6793457
10,14,0.5,0.05,free,800,5.0,0.35261574,0.87578523,0.79584825,16.820107,6,7,0.8029121
10,14,0.5,0.05,free,1600,10.0,0.29985082,0.72369,0.7420958,17.113695,6,7,0.6757519
10,14,0.5,0.05,free,3200,20.0,0.22195195,0.50639004,0.62714124,19.533802,6,7,0.64234537
10,14,0.5,0.05,free,8000,50.0,0.11336053,0.23438287,0.37211338,26.136286,6,6,0.84648466
10,14,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,31.418726,6,6,0.3516376
10,15,0.5,0.05,free,160,1.0,0.4022961,0.9690053,1.0012802,20.378864,1,9,0.8813454
10,15,0.5,0.05,free,320,2.0,0.3883247,0.92541635,0.99478704,20.343163,1,9,0.8704524
10,15,0.5,0.05,free,800,5.0,0.35225055,0.8082168,0.98420286,20.87015,1,9,0.6949856
10,15,0.5,0.05,free,1600,10.0,0.30530304,0.65931916,0.9463873,22.089407,1,9,0.5251243
10,15,0.5,0.05,free,3200,20.0,0.23318559,0.46187526,0.8020449,21.312635,1,9,0.8025129
10,15,0.5,0.05,free,8000,50.0,0.116592236,0.22317585,0.41399288,27.584412,1,6,0.6273625
10,15,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,34.377308,1,6,0.14736557
10,16,0.5,0.05,free,160,1.0,0.3760365,0.9703478,0.71581846,12.4106,7,5,0.11184943
10,16,0.5,0.05,free,320,2.0,0.35898915,0.92111886,0.70429236,12.467074,7,5,0.0150283575
10,16,0.5,0.05,free,800,5.0,0.3160595,0.7926693,0.68739796,13.421106,7,7,0.009954572
10,16,0.5,0.05,free,1600,10.0,0.2595746,0.61945206,0.66255635,15.595622,7,5,0.011995316
10,16,0.5,0.05,free,3200,20.0,0.18888374,0.41241413,0.57595354,21.031946,7,5,0.67262554
10,16,0.5,0.05,free,8000,50.0,0.098241836,0.20867436,0.311672,27.442404,7,5,0.5083575
10,16,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,34.96361,7,5,0.10048187
10,17,0.5,0.05,free,160,1.0,0.40039775,0.9491248,1.0397116,15.159426,2,6,0.3183229
10,17,0.5,0.05,free,320,2.0,0.38380048,0.89671713,1.0315241,15.249735,2,6,0.2556696
10,17,0.5,0.05,free,800,5.0,0.34012017,0.7583786,1.0023346,15.061365,2,6,0.07519722
10,17,0.5,0.05,free,1600,10.0,0.28425437,0.586846,0.93473434,14.801278,2,6,0.2292893
10,17,0.5,0.05,free,3200,20.0,0.22101687,0.4017697,0.81765956,15.622912,2,6,0.5567783
10,17,0.5,0.05,free,8000,50.0,0.111298926,0.22247571,0.3792855,23.75681,2,6,0.110450625
10,17,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,34.085194,2,6,0.15370774
10,18,0.5,0.05,free,160,1.0,0.38346297,0.9811372,0.76311487,16.653763,8,9,1.096075
10,18,0.5,0.05,free,320,2.0,0.3681234,0.93631697,0.7537119,16.964067,8,9,0.9584414
10,18,0.5,0.05,free,800,5.0,0.32264647,0.8040246,0.71931297,17.747347,8,9,0.5724721
10,18,0.5,0.05,free,1600,10.0,0.26560187,0.6343745,0.6764275,19.022434,8,9,0.25307631
10,18,0.5,0.05,free,3200,20.0,0.19784378,0.4291661,0.6092655,20.639717,8,4,0.20719695
10,18,0.5,0.05,free,8000,50.0,0.107807785,0.21930294,0.36056912,26.136637,8,4,1.1010699
10,18,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,29.644468,8,4,1.8600844
10,19,0.5,0.05,free,160,1.0,0.4171817,1.0285819,0.9661337,19.028042,6,8,0.30875862
10,19,0.5,0.05,free,320,2.0,0.40371394,0.98637605,0.9631359,19.070173,6,8,0.29797173
10,19,0.5,0.05,free,800,5.0,0.35989547,0.857604,0.92213297,19.120392,6,7,0.00992012
10,19,0.5,0.05,free,1600,10.0,0.30500606,0.69585407,0.86188084,19.506613,6,4,0.1505987
10,19,0.5,0.05,free,3200,20.0,0.2253976,0.4771634,0.71827674,21.30075,6,4,0.046149373
10,19,0.5,0.05,free,8000,50.0,0.099477775,0.21124338,0.31570596,30.087664,6,4,0.8625159
10,19,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,34.583324,6,4,1.1411097
10,20,0.5,0.05,free,160,1.0,0.39441293,1.0148475,0.76256555,13.811389,9,2,0.5313848
10,20,0.5,0.05,free,320,2.0,0.37882966,0.9716327,0.7447616,13.763608,9,2,0.5421965
10,20,0.5,0.05,free,800,5.0,0.33098406,0.8293828,0.7223317,14.441417,9,2,0.20676279
10,20,0.5,0.05,free,1600,10.0,0.27174327,0.6530419,0.6806881,15.800131,9,2,0.26611423
10,20,0.5,0.05,free,3200,20.0,0.19261359,0.44185072,0.5383897,17.755005,9,2,0.09166896
10,20,0.5,0.05,free,8000,50.0,0.08725639,0.1820521,0.2832912,25.736712,9,4,1.1924422
10,20,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,31.537762,9,4,0.59731126
10,21,0.5,0.05,free,160,1.0,0.3970884,1.0071872,0.82337755,13.66086,4,6,0.18519312
10,21,0.5,0.05,free,320,2.0,0.38626233,0.97287124,0.8256218,13.640064,4,6,0.25257206
10,21,0.5,0.05,free,800,5.0,0.3477121,0.8601381,0.79612464,13.548159,4,6,0.30429918
10,21,0.5,0.05,free,1600,10.0,0.2962737,0.7115452,0.74342,14.355421,4,0,0.16072786
10,21,0.5,0.05,free,3200,20.0,0.22355942,0.4923263,0.6725657,16.653969,4,0,0.07581937
10,21,0.5,0.05,free,8000,50.0,0.11647596,0.22964047,0.4024533,21.510252,4,4,0.41407603
10,21,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,29.718056,4,2,0.04748249
10,22,0.5,0.05,free,160,1.0,0.39952195,1.0028917,0.86579776,14.924114,0,7,0.5753803
10,22,0.5,0.05,free,320,2.0,0.38670248,0.9657402,0.85507524,15.1088915,0,7,0.6018319
10,22,0.5,0.05,free,800,5.0,0.35134587,0.85858876,0.8377066,15.132458,0,7,0.47729397
10,22,0.5,0.05,free,1600,10.0,0.30286738,0.71725285,0.7883153,14.39971,0,7,0.17732644
10,22,0.5,0.05,free,3200,20.0,0.23417898,0.5166797,0.7023854,16.343945,0,7,0.44001138
10,22,0.5,0.05,free,8000,50.0,0.11730857,0.27215666,0.32024828,27.850033,0,7,3.0577872
10,22,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,34.405228,0,7,2.3586662
10,23,0.5,0.05,free,160,1.0,0.38629633,0.9600998,0.86967313,10.77567,9,3,0.022295475
10,23,0.5,0.05,free,320,2.0,0.3713477,0.91681415,0.85602236,10.834198,9,5,0.023401737
10,23,0.5,0.05,free,800,5.0,0.32936084,0.7972675,0.8082002,10.685167,9,3,0.085835814
10,23,0.5,0.05,free,1600,10.0,0.2745941,0.63710475,0.7495185,12.282476,9,5,0.21922016
10,23,0.5,0.05,free,3200,20.0,0.20097412,0.43623286,0.61832094,15.566086,9,5,0.4123206
10,23,0.5,0.05,free,8000,50.0,0.095924705,0.21428703,0.2817797,25.328512,9,5,1.9065228
10,23,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,28.733608,9,5,1.9095684
10,24,0.5,0.05,free,160,1.0,0.40411466,1.0198686,0.85655594,15.605948,1,6,1.0082877
10,24,0.5,0.05,free,320,2.0,0.38798177,0.9737438,0.84141177,15.495255,1,6,1.0500295
10,24,0.5,0.05,free,800,5.0,0.3457019,0.8496803,0.80904984,15.836543,1,6,0.822559
10,24,0.5,0.05,free,1600,10.0,0.29013756,0.69061923,0.7455055,16.645594,1,6,0.57476234
10,24,0.5,0.05,free,3200,20.0,0.2040319,0.4683174,0.56963265,20.377684,1,5,0.18861711
10,24,0.5,0.05,free,8000,50.0,0.09292268,0.19561571,0.2982962,29.936247,1,5,1.5184777
10,24,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,31.24823,1,5,1.9975395
10,25,0.5,0.05,free,160,1.0,0.37144646,0.9240861,0.8332736,14.931222,1,6,1.6200358
10,25,0.5,0.05,free,320,2.0,0.3585355,0.88222045,0.8359347,15.019277,1,6,1.7730714
10,25,0.5,0.05,free,800,5.0,0.32465655,0.7808595,0.811332,15.264444,1,6,1.9279599
10,25,0.5,0.05,free,1600,10.0,0.27779397,0.63878864,0.7726883,16.580381,1,6,1.9460244
10,25,0.5,0.05,free,3200,20.0,0.21009327,0.44520226,0.6686327,18.311157,1,6,1.4979057
10,25,0.5,0.05,free,8000,50.0,0.110166095,0.22215578,0.37197238,23.832357,1,6,1.5122843
10,25,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,31.192877,1,6,1.331917
10,26,0.5,0.05,free,160,1.0,0.41817087,1.070046,0.8317835,16.842815,2,5,0.6252943
10,26,0.5,0.05,free,320,2.0,0.4041073,1.0289875,0.8231026,17.045088,2,5,0.4876181
10,26,0.5,0.05,free,800,5.0,0.36783394,0.9212001,0.8045461,17.202375,2,5,0.5692277
10,26,0.5,0.05,free,1600,10.0,0.31284228,0.75307256,0.7799898,16.835907,2,5,0.52149177
10,26,0.5,0.05,free,3200,20.0,0.22973852,0.51619965,0.66799474,17.612436,2,7,0.23856223
10,26,0.5,0.05,free,8000,50.0,0.10290204,0.20833875,0.34594986,23.711441,2,7,1.26206
10,26,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,30.474274,2,7,0.13748181
10,27,0.5,0.05,free,160,1.0,0.4008645,1.0386827,0.7454896,17.892397,4,3,0.014491439
10,27,0.5,0.05,free,320,2.0,0.38452554,0.9922246,0.7320958,17.82903,4,3,0.0811007
10,27,0.5,0.05,free,800,5.0,0.33790547,0.8578933,0.6976441,18.284317,4,6,0.16220522
10,27,0.5,0.05,free,1600,10.0,0.27619666,0.68090487,0.6398612,19.70797,4,6,0.0011882782
10,27,0.5,0.05,free,3200,20.0,0.19541268,0.4646184,0.5035687,23.16048,4,4,0.10260618
10,27,0.5,0.05,free,8000,50.0,0.08487268,0.21776704,0.16652961,30.525414,4,4,0.26044285
10,27,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,33.818707,4,1,0.03866279
10,28,0.5,0.05,free,160,1.0,0.40399426,1.0293909,0.8202748,16.938597,3,4,0.15157247
10,28,0.5,0.05,free,320,2.0,0.3896901,0.98774785,0.81050694,16.850018,3,4,0.20758384
10,28,0.5,0.05,free,800,5.0,0.3558245,0.88777995,0.7896589,16.935493,3,4,0.32835555
10,28,0.5,0.05,free,1600,10.0,0.3034019,0.73694956,0.73699355,17.47213,3,4,0.22114444
10,28,0.5,0.05,free,3200,20.0,0.22071443,0.5014374,0.62877065,18.128687,3,6,0.47440368
10,28,0.5,0.05,free,8000,50.0,0.09538288,0.19653505,0.31437594,23.931814,3,6,0.39148614
10,28,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,26.985706,3,3,1.1267513
10,29,0.5,0.05,free,160,1.0,0.37850866,0.92625606,0.89849496,12.554201,2,5,0.015453815
10,29,0.5,0.05,free,320,2.0,0.36502802,0.88488066,0.89193684,12.137418,2,5,0.04033625
10,29,0.5,0.05,free,800,5.0,0.3321586,0.7916398,0.8507006,12.584607,2,3,0.17464805
10,29,0.5,0.05,free,1600,10.0,0.28115848,0.6516998,0.76905423,13.217806,2,3,0.31119525
10,29,0.5,0.05,free,3200,20.0,0.21375163,0.4728633,0.638341,16.754566,2,3,0.69008976
10,29,0.5,0.05,free,8000,50.0,0.09038917,0.22022946,0.2175171,28.815643,2,3,0.28411233
10,29,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,35.237755,2,7,0.010657787
10,30,0.5,0.05,free,160,1.0,0.41905767,1.05593,0.89409924,13.047523,7,5,0.34052563
10,30,0.5,0.05,free,320,2.0,0.4038448,1.0078131,0.8954755,13.398772,7,5,0.28506142
10,30,0.5,0.05,free,800,5.0,0.36101723,0.8768409,0.8771084,14.372967,7,5,0.4465897
10,30,0.5,0.05,free,1600,10.0,0.30542484,0.70224625,0.84974194,15.483619,7,5,0.027013958
10,30,0.5,0.05,free,3200,20.0,0.22924682,0.48369482,0.73375416,18.330992,7,5,0.41264564
10,30,0.5,0.05,free,8000,50.0,0.11304809,0.20626667,0.41709363,24.815365,7,2,0.54204834
10,30,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,31.897636,7,5,1.017988
10,31,0.5,0.05,free,160,1.0,0.41427276,1.0055879,1.0082933,15.450212,3,2,0.1976347
10,31,0.5,0.05,free,320,2.0,0.3999686,0.9647722,0.99148864,15.020767,3,2,0.09056938
10,31,0.5,0.05,free,800,5.0,0.3620333,0.8440534,0.9777165,14.9923115,3,2,0.21617723
10,31,0.5,0.05,free,1600,10.0,0.30940983,0.6859532,0.9207264,14.750815,3,6,0.34255612
10,31,0.5,0.05,free,3200,20.0,0.23818967,0.49432048,0.7783776,16.64746,3,6,0.4777918
10,31,0.5,0.05,free,8000,50.0,0.10594432,0.18977211,0.39604387,24.299376,3,6,0.5772209
10,31,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,32.22409,3,3,0.016625285
10,32,0.5,0.05,free,160,1.0,0.3945758,1.0175697,0.7536184,14.355015,8,1,0.4969089
10,32,0.5,0.05,free,320,2.0,0.37942111,0.9731082,0.7460876,14.521521,8,1,0.61660993
10,32,0.5,0.05,free,800,5.0,0.33483762,0.8423458,0.71923816,15.063131,8,1,0.48616946
10,32,0.5,0.05,free,1600,10.0,0.27523682,0.6736958,0.65286046,16.055971,8,1,0.72567105
10,32,0.5,0.05,free,3200,20.0,0.19752003,0.47207034,0.5021781,18.010149,8,1,1.3387885
10,32,0.5,0.05,free,8000,50.0,0.09298112,0.22268367,0.2350947,26.642265,8,1,0.43719864
10,32,0.5,0.05,free,16000,100.0,0.0,0.0,0.0,30.283762,8,1,0.009214401
11,1,0.5,0.1,free,160,1.0,0.42970324,1.0561407,1.0056441,14.835953,5,8,0.3416921
11,1,0.5,0.1,free,320,2.0,0.41291118,1.0070757,0.9905019,14.671678,5,8,0.3789755
11,1,0.5,0.1,free,800,5.0,0.3701594,0.8802932,0.95334953,14.671062,5,8,0.6203294
11,1,0.5,0.1,free,1600,10.0,0.3154045,0.7242343,0.879876,14.552969,5,8,1.1186385
11,1,0.5,0.1,free,3200,20.0,0.24807741,0.54250216,0.75463545,17.091515,5,8,1.1226243
11,1,0.5,0.1,free,8000,50.0,0.11957404,0.26161513,0.36346143,24.272823,5,8,0.7969122
11,1,0.5,0.1,free,16000,100.0,0.0,0.0,0.0,32.136208,5,4,0.26390338
11,2,0.5,0.1,free,160,1.0,0.4149248,1.0253657,0.9533686,15.206458,0,1,1.1575677
11,2,0.5,0.1,free,320,2.0,0.40149403,0.98689103,0.9393605,15.172702,0,1,1.2771745
11,2,0.5,0.1,free,800,5.0,0.3611217,0.86658686,0.90814716,14.580759,0,1,1.4214475
11,2,0.5,0.1,free,1600,10.0,0.31014252,0.7176281,0.8515137,15.549022,0,1,1.6968979
11,2,0.5,0.1,free,3200,20.0,0.23798001,0.5198224,0.72520876,17.18027,0,1,1.7482314
11,2,0.5,0.1,free,8000,50.0,0.12352562,0.2550006,0.40623474,25.488707,0,1,0.6342373
11,2,0.5,0.1,free,16000,100.0,0.0,0.0,0.0,34.28093,0,0,0.34921384
11,3,0.5,0.1,free,160,1.0,0.40431362,0.9798724,0.9886507,17.173395,4,9,0.76123
11,3,0.5,0.1,free,320,2.0,0.393873,0.94518805,0.99048865,17.660032,4,9,0.92817116
