sample,label,mode,post_sweeps,noise_factor,noise_scale,draw,seconds,energy,energy_delta,pred,correct,reward,distance_from_base,distance_from_previous,signature
9,8,chain,100.0,2.0,0.06324556,14,0.002959,-8.054213,-0.9384546,0,false,-2.4081655,0.23125,0.0,e37e820b62844f30
9,8,chain,100.0,2.0,0.06324556,15,0.002879,-8.073463,-0.9577055,0,false,-2.4098725,0.2375,0.00625,14484df9e3dda71f
9,8,chain,100.0,2.0,0.06324556,16,0.00287,-8.046477,-0.9307194,0,false,-2.4326518,0.2375,0.0,14484df9e3dda71f
9,8,chain,100.0,2.0,0.06324556,17,0.002897,-8.076793,-0.9610348,5,false,-2.4297147,0.2375,0.0,14484df9e3dda71f
9,8,chain,100.0,2.0,0.06324556,18,0.002855,-8.046316,-0.9305582,0,false,-2.4189885,0.2375,0.0,14484df9e3dda71f
9,8,chain,100.0,2.0,0.06324556,19,0.002895,-8.048545,-0.93278694,0,false,-2.4136195,0.2375,0.0,14484df9e3dda71f
9,8,chain,100.0,2.0,0.06324556,20,0.002871,-8.047173,-0.9314146,5,false,-2.41778,0.2375,0.0,14484df9e3dda71f
9,8,chain,100.0,4.0,0.12649111,1,0.002931,-8.061477,-0.94571877,0,false,-2.442702,0.2375,0.2375,14484df9e3dda71f
9,8,chain,100.0,4.0,0.12649111,2,0.00288,-8.052083,-0.9363251,0,false,-2.4120693,0.2375,0.0,14484df9e3dda71f
9,8,chain,100.0,4.0,0.12649111,3,0.003011,-8.021203,-0.9054451,0,false,-2.4270172,0.2375,0.0,14484df9e3dda71f
9,8,chain,100.0,4.0,0.12649111,4,0.002962,-8.078592,-0.96283436,5,false,-2.4262621,0.23125,0.00625,e37e820b62844f30
9,8,chain,100.0,4.0,0.12649111,5,0.002871,-8.070844,-0.95508575,0,false,-2.416593,0.23125,0.0,e37e820b62844f30
9,8,chain,100.0,4.0,0.12649111,6,0.00295,-8.045092,-0.9293337,0,false,-2.4028602,0.23125,0.0,e37e820b62844f30
9,8,chain,100.0,4.0,0.12649111,7,0.002889,-8.048224,-0.9324665,0,false,-2.4000201,0.23125,0.0,e37e820b62844f30
9,8,chain,100.0,4.0,0.12649111,8,0.002911,-8.059534,-0.94377613,0,false,-2.42423,0.23125,0.0,e37e820b62844f30
9,8,chain,100.0,4.0,0.12649111,9,0.00314,-8.092886,-0.977128,0,false,-2.4205122,0.23125,0.0,e37e820b62844f30
9,8,chain,100.0,4.0,0.12649111,10,0.002863,-8.041871,-0.9261131,0,false,-2.4385927,0.23125,0.0,e37e820b62844f30
9,8,chain,100.0,4.0,0.12649111,11,0.002962,-8.057738,-0.94198036,0,false,-2.3997302,0.225,0.00625,56eef6d3c629e28b
9,8,chain,100.0,4.0,0.12649111,12,0.003007,-8.062515,-0.9467573,5,false,-2.4112978,0.225,0.0,56eef6d3c629e28b
9,8,chain,100.0,4.0,0.12649111,13,0.002888,-8.059747,-0.9439888,5,false,-2.4406345,0.23125,0.00625,e37e820b62844f30
9,8,chain,100.0,4.0,0.12649111,14,0.002874,-8.081416,-0.9656582,0,false,-2.4169848,0.225,0.00625,56eef6d3c629e28b
9,8,chain,100.0,4.0,0.12649111,15,0.002858,-8.060135,-0.94437695,0,false,-2.420956,0.23125,0.00625,e37e820b62844f30
9,8,chain,100.0,4.0,0.12649111,16,0.002875,-8.053323,-0.93756485,0,false,-2.4399707,0.23125,0.0125,a0d7d931803813c4
9,8,chain,100.0,4.0,0.12649111,17,0.002926,-8.066622,-0.95086384,0,false,-2.4355059,0.225,0.00625,56eef6d3c629e28b
9,8,chain,100.0,4.0,0.12649111,18,0.002928,-8.060232,-0.9444742,0,false,-2.414215,0.23125,0.00625,e37e820b62844f30
9,8,chain,100.0,4.0,0.12649111,19,0.002957,-8.080364,-0.9646063,0,false,-2.4128132,0.23125,0.0,e37e820b62844f30
9,8,chain,100.0,4.0,0.12649111,20,0.002879,-8.045606,-0.9298477,5,false,-2.4683754,0.23125,0.0,e37e820b62844f30
10,9,base_relax,0.0,0.0,0.0,0,0.005798,-5.110654,0.0,4,false,-2.091366,0.0,0.0,3f751ceb5d97ef1a
10,9,base,25.0,0.5,0.01581139,1,0.000721,-5.194114,-0.08346033,4,false,-2.2013452,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,0.5,0.01581139,2,0.000712,-5.1636896,-0.053035736,4,false,-2.1645641,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,0.5,0.01581139,3,0.000731,-5.176248,-0.0655942,3,false,-2.1448736,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,0.5,0.01581139,4,0.000766,-5.185891,-0.075237274,3,false,-2.2134724,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,0.5,0.01581139,5,0.000715,-5.1887918,-0.078137875,3,false,-2.173688,0.0125,0.0125,88c3ea8962bfba92
10,9,base,25.0,0.5,0.01581139,6,0.000897,-5.208365,-0.097711086,4,false,-2.1736267,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,0.5,0.01581139,7,0.000725,-5.2158217,-0.105167866,4,false,-2.107025,0.0125,0.0125,82285c464f8e7dd0
10,9,base,25.0,0.5,0.01581139,8,0.000719,-5.169098,-0.058444023,4,false,-2.131399,0.0125,0.0125,82285c464f8e7dd0
10,9,base,25.0,0.5,0.01581139,9,0.000707,-5.190427,-0.07977295,4,false,-2.1398008,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,0.5,0.01581139,10,0.000778,-5.132724,-0.022069931,3,false,-2.1815693,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,0.5,0.01581139,11,0.000713,-5.172011,-0.06135702,4,false,-2.1212158,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,0.5,0.01581139,12,0.000716,-5.2144732,-0.10381937,3,false,-2.1564028,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,25.0,0.5,0.01581139,13,0.000709,-5.238602,-0.12794828,3,false,-2.1714609,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,0.5,0.01581139,14,0.000713,-5.178152,-0.06749821,4,false,-2.1985722,0.0125,0.0125,82285c464f8e7dd0
10,9,base,25.0,0.5,0.01581139,15,0.00076,-5.1664376,-0.05578375,3,false,-2.08703,0.00625,0.00625,8acb0d465470b98f
10,9,base,25.0,0.5,0.01581139,16,0.000716,-5.2427087,-0.1320548,3,false,-2.2848172,0.01875,0.01875,aab10855b91d84c5
10,9,base,25.0,0.5,0.01581139,17,0.000754,-5.205921,-0.095267296,4,false,-2.1095805,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,0.5,0.01581139,18,0.000731,-5.2418404,-0.13118649,3,false,-2.16204,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,25.0,0.5,0.01581139,19,0.000712,-5.1916447,-0.08099079,4,false,-2.115053,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,0.5,0.01581139,20,0.00097,-5.2077107,-0.097056866,3,false,-2.1495001,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,1.0,0.03162278,1,0.000847,-5.1874456,-0.07679176,3,false,-2.0853994,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,1.0,0.03162278,2,0.000822,-5.1711664,-0.060512543,3,false,-2.1127849,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,1.0,0.03162278,3,0.000726,-5.221114,-0.11046028,4,false,-2.1363232,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,1.0,0.03162278,4,0.000714,-5.1530085,-0.042354584,4,false,-2.1046052,0.0125,0.0125,76ac484101c6f214
10,9,base,25.0,1.0,0.03162278,5,0.000719,-5.184348,-0.07369423,3,false,-2.1135647,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,1.0,0.03162278,6,0.000728,-5.2090573,-0.098403454,3,false,-2.1770334,0.0125,0.0125,76ac484101c6f214
10,9,base,25.0,1.0,0.03162278,7,0.000716,-5.1906853,-0.080031395,4,false,-2.0955067,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,1.0,0.03162278,8,0.000805,-5.183239,-0.072585106,3,false,-2.1610298,0.0125,0.0125,76ac484101c6f214
10,9,base,25.0,1.0,0.03162278,9,0.000915,-5.1976767,-0.08702278,4,false,-2.1087582,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,1.0,0.03162278,10,0.000713,-5.1679506,-0.057296753,4,false,-2.0688822,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,1.0,0.03162278,11,0.000716,-5.172502,-0.061848164,3,false,-2.1417348,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,25.0,1.0,0.03162278,12,0.000723,-5.1925554,-0.08190155,3,false,-2.075932,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,25.0,1.0,0.03162278,13,0.000711,-5.200084,-0.08943033,3,false,-2.136029,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,25.0,1.0,0.03162278,14,0.000716,-5.2360225,-0.1253686,3,false,-2.1931047,0.01875,0.01875,aab10855b91d84c5
10,9,base,25.0,1.0,0.03162278,15,0.00071,-5.222262,-0.11160803,3,false,-2.1654289,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,1.0,0.03162278,16,0.000718,-5.1932974,-0.08264351,3,false,-2.1966214,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,1.0,0.03162278,17,0.000706,-5.202383,-0.091729164,4,false,-2.1026304,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,1.0,0.03162278,18,0.000708,-5.1676755,-0.057021618,3,false,-2.1443295,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,1.0,0.03162278,19,0.000714,-5.2139287,-0.10327482,4,false,-2.1044831,0.0125,0.0125,82285c464f8e7dd0
10,9,base,25.0,1.0,0.03162278,20,0.000711,-5.177081,-0.06642723,3,false,-2.1051939,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,2.0,0.06324556,1,0.001052,-5.2228985,-0.112244606,4,false,-2.076203,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,2.0,0.06324556,2,0.000727,-5.239913,-0.12925911,4,false,-2.224876,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,25.0,2.0,0.06324556,3,0.000723,-5.1952868,-0.08463287,3,false,-2.159228,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,2.0,0.06324556,4,0.000709,-5.2285857,-0.11793184,3,false,-2.072814,0.0,0.0,3f751ceb5d97ef1a
10,9,base,25.0,2.0,0.06324556,5,0.00072,-5.223447,-0.11279297,3,false,-2.1615515,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,2.0,0.06324556,6,0.000723,-5.175788,-0.06513405,4,false,-2.1358426,0.0125,0.0125,82285c464f8e7dd0
10,9,base,25.0,2.0,0.06324556,7,0.00073,-5.207779,-0.09712505,3,false,-2.2115731,0.0125,0.0125,82285c464f8e7dd0
10,9,base,25.0,2.0,0.06324556,8,0.000716,-5.1967134,-0.08605957,3,false,-2.1785684,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,2.0,0.06324556,9,0.000711,-5.2331367,-0.12248278,3,false,-2.1602576,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,2.0,0.06324556,10,0.000811,-5.1649356,-0.05428171,3,false,-2.1442525,0.0125,0.0125,82285c464f8e7dd0
10,9,base,25.0,2.0,0.06324556,11,0.000717,-5.2260966,-0.11544275,3,false,-2.167948,0.01875,0.01875,fe11932783ff931b
10,9,base,25.0,2.0,0.06324556,12,0.000719,-5.1662064,-0.055552483,3,false,-2.1533637,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,2.0,0.06324556,13,0.000722,-5.1807723,-0.07011843,4,false,-2.1118588,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,2.0,0.06324556,14,0.000716,-5.2026024,-0.09194851,4,false,-2.1254613,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,25.0,2.0,0.06324556,15,0.000713,-5.2192993,-0.10864544,4,false,-2.209504,0.01875,0.01875,aab10855b91d84c5
10,9,base,25.0,2.0,0.06324556,16,0.000706,-5.159466,-0.048811913,3,false,-2.041686,0.0,0.0,3f751ceb5d97ef1a
10,9,base,25.0,2.0,0.06324556,17,0.000831,-5.183937,-0.073283195,4,false,-2.0670822,0.0,0.0,3f751ceb5d97ef1a
10,9,base,25.0,2.0,0.06324556,18,0.000734,-5.1807003,-0.070046425,4,false,-2.1629913,0.0125,0.0125,82285c464f8e7dd0
10,9,base,25.0,2.0,0.06324556,19,0.000718,-5.1661844,-0.055530548,4,false,-2.0986187,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,25.0,2.0,0.06324556,20,0.000711,-5.1687365,-0.05808258,4,false,-2.0737052,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,4.0,0.12649111,1,0.000721,-5.1778684,-0.06721449,3,false,-2.105031,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,25.0,4.0,0.12649111,2,0.00071,-5.144069,-0.033415318,3,false,-2.0533524,0.0,0.0,3f751ceb5d97ef1a
10,9,base,25.0,4.0,0.12649111,3,0.000735,-5.1863575,-0.07570362,3,false,-2.1664972,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,4.0,0.12649111,4,0.000732,-5.2007465,-0.09009266,4,false,-2.1585522,0.0125,0.0125,82285c464f8e7dd0
10,9,base,25.0,4.0,0.12649111,5,0.000907,-5.2101965,-0.09954262,3,false,-2.1497493,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,4.0,0.12649111,6,0.000725,-5.189929,-0.07927513,4,false,-2.1692038,0.01875,0.01875,aab10855b91d84c5
10,9,base,25.0,4.0,0.12649111,7,0.000715,-5.169448,-0.05879402,4,false,-2.1456618,0.0125,0.0125,82285c464f8e7dd0
10,9,base,25.0,4.0,0.12649111,8,0.000889,-5.163125,-0.05247116,4,false,-2.0887203,0.00625,0.00625,ed6447b0ab14137b
10,9,base,25.0,4.0,0.12649111,9,0.000712,-5.214854,-0.10419989,3,false,-2.2294345,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,4.0,0.12649111,10,0.000722,-5.1720953,-0.06144142,4,false,-2.1436343,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,25.0,4.0,0.12649111,11,0.000719,-5.176801,-0.06614733,3,false,-2.142728,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,25.0,4.0,0.12649111,12,0.000709,-5.23004,-0.119386196,3,false,-2.2057478,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,25.0,4.0,0.12649111,13,0.000731,-5.1742334,-0.06357956,4,false,-2.0675707,0.00625,0.00625,7f4ef94106a92dd3
10,9,base,25.0,4.0,0.12649111,14,0.000708,-5.1940317,-0.08337784,4,false,-2.0594673,0.00625,0.00625,8acb0d465470b98f
10,9,base,25.0,4.0,0.12649111,15,0.001024,-5.1860294,-0.07537556,3,false,-2.1475873,0.0125,0.0125,9abb5becc7b73ffe
10,9,base,25.0,4.0,0.12649111,16,0.00071,-5.1545057,-0.043851852,4,false,-2.0873723,0.0,0.0,3f751ceb5d97ef1a
10,9,base,25.0,4.0,0.12649111,17,0.000707,-5.1603575,-0.049703598,3,false,-2.1397789,0.0125,0.0125,82285c464f8e7dd0
10,9,base,25.0,4.0,0.12649111,18,0.000707,-5.1841187,-0.07346487,3,false,-2.0869555,0.01875,0.01875,a4157a12a5ec4803
10,9,base,25.0,4.0,0.12649111,19,0.000713,-5.176609,-0.06595516,3,false,-2.088424,0.0125,0.0125,82285c464f8e7dd0
10,9,base,25.0,4.0,0.12649111,20,0.000704,-5.174874,-0.06421995,3,false,-2.1703722,0.0125,0.0125,82285c464f8e7dd0
10,9,base,50.0,0.5,0.01581139,1,0.001424,-5.2467866,-0.13613272,4,false,-2.1995423,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,0.5,0.01581139,2,0.00142,-5.3080606,-0.19740677,3,false,-2.3262713,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,0.5,0.01581139,3,0.001443,-5.270047,-0.15939331,3,false,-2.2323968,0.01875,0.01875,3c9bb9e614b29f1d
10,9,base,50.0,0.5,0.01581139,4,0.001467,-5.306431,-0.19577694,4,false,-2.2329884,0.0125,0.0125,9c29aa7aa2df3420
10,9,base,50.0,0.5,0.01581139,5,0.001441,-5.2781334,-0.16747952,4,false,-2.2650707,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,0.5,0.01581139,6,0.001659,-5.2963758,-0.18572187,3,false,-2.2207954,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,0.5,0.01581139,7,0.001433,-5.3154593,-0.20480537,4,false,-2.2627506,0.01875,0.01875,13053954a0301e93
10,9,base,50.0,0.5,0.01581139,8,0.001413,-5.2802234,-0.16956949,3,false,-2.3143783,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,0.5,0.01581139,9,0.001432,-5.3034253,-0.19277143,4,false,-2.2149713,0.025,0.025,b708dcd9e7a789ec
10,9,base,50.0,0.5,0.01581139,10,0.001459,-5.249731,-0.13907719,4,false,-2.2935956,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,0.5,0.01581139,11,0.001441,-5.2745295,-0.16387558,3,false,-2.2480192,0.01875,0.01875,aab10855b91d84c5
10,9,base,50.0,0.5,0.01581139,12,0.001436,-5.2755733,-0.16491938,4,false,-2.2182186,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,50.0,0.5,0.01581139,13,0.00146,-5.2493105,-0.13865662,4,false,-2.1527169,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,0.5,0.01581139,14,0.001429,-5.2743797,-0.16372585,3,false,-2.2753472,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,0.5,0.01581139,15,0.001412,-5.243049,-0.13239527,3,false,-2.255821,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,50.0,0.5,0.01581139,16,0.001418,-5.2651796,-0.15452576,3,false,-2.1862447,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,0.5,0.01581139,17,0.001837,-5.2143598,-0.10370588,4,false,-2.2613788,0.0125,0.0125,76ac484101c6f214
10,9,base,50.0,0.5,0.01581139,18,0.001562,-5.2376328,-0.12697887,4,false,-2.2138815,0.0125,0.0125,82285c464f8e7dd0
10,9,base,50.0,0.5,0.01581139,19,0.001428,-5.2948365,-0.18418264,3,false,-2.1945732,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,0.5,0.01581139,20,0.001425,-5.264349,-0.1536951,4,false,-2.2216644,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,1.0,0.03162278,1,0.001745,-5.2323256,-0.12167168,3,false,-2.259768,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,1.0,0.03162278,2,0.001431,-5.246863,-0.13620901,3,false,-2.323222,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,1.0,0.03162278,3,0.00142,-5.293749,-0.18309498,3,false,-2.30741,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,1.0,0.03162278,4,0.001582,-5.284027,-0.17337322,3,false,-2.2412908,0.01875,0.01875,7e2cb96616bc3d89
10,9,base,50.0,1.0,0.03162278,5,0.001678,-5.306469,-0.19581509,4,false,-2.28715,0.01875,0.01875,aab10855b91d84c5
10,9,base,50.0,1.0,0.03162278,6,0.001446,-5.2731776,-0.16252375,3,false,-2.2832012,0.01875,0.01875,aab10855b91d84c5
10,9,base,50.0,1.0,0.03162278,7,0.001458,-5.2885394,-0.17788553,3,false,-2.242747,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,1.0,0.03162278,8,0.001428,-5.259459,-0.14880514,4,false,-2.270488,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,1.0,0.03162278,9,0.001431,-5.2641635,-0.15350962,3,false,-2.192358,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,1.0,0.03162278,10,0.001422,-5.2667847,-0.15613079,4,false,-2.3194122,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,1.0,0.03162278,11,0.001426,-5.307978,-0.19732428,4,false,-2.1844254,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,50.0,1.0,0.03162278,12,0.001418,-5.271316,-0.16066217,4,false,-2.2229364,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,1.0,0.03162278,13,0.001411,-5.2763405,-0.1656866,3,false,-2.2833366,0.0125,0.0125,82285c464f8e7dd0
10,9,base,50.0,1.0,0.03162278,14,0.001428,-5.2971625,-0.18650866,3,false,-2.2274497,0.01875,0.01875,ff7fe1b55f27873d
10,9,base,50.0,1.0,0.03162278,15,0.001457,-5.309211,-0.1985569,3,false,-2.2877657,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,1.0,0.03162278,16,0.001419,-5.3030834,-0.19242954,3,false,-2.3100595,0.0125,0.0125,82285c464f8e7dd0
10,9,base,50.0,1.0,0.03162278,17,0.001469,-5.281849,-0.17119503,3,false,-2.2816749,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,1.0,0.03162278,18,0.001432,-5.2895265,-0.17887259,3,false,-2.267979,0.01875,0.01875,aab10855b91d84c5
10,9,base,50.0,1.0,0.03162278,19,0.001429,-5.3141956,-0.20354176,4,false,-2.13215,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,1.0,0.03162278,20,0.001514,-5.257939,-0.14728498,4,false,-2.2591991,0.01875,0.01875,aab10855b91d84c5
10,9,base,50.0,2.0,0.06324556,1,0.001498,-5.2655406,-0.15488672,4,false,-2.204843,0.01875,0.01875,759e73bef6d3787f
10,9,base,50.0,2.0,0.06324556,2,0.001463,-5.2640905,-0.15343666,4,false,-2.1898015,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,2.0,0.06324556,3,0.001438,-5.257767,-0.14711332,3,false,-2.201646,0.01875,0.01875,b62d1c5b06e51081
10,9,base,50.0,2.0,0.06324556,4,0.001423,-5.3147206,-0.20406675,3,false,-2.3105676,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,2.0,0.06324556,5,0.001431,-5.2846217,-0.17396784,3,false,-2.2548394,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,2.0,0.06324556,6,0.001417,-5.2212753,-0.11062145,4,false,-2.179937,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,50.0,2.0,0.06324556,7,0.001682,-5.28018,-0.1695261,4,false,-2.211785,0.01875,0.01875,ff7fe1b55f27873d
10,9,base,50.0,2.0,0.06324556,8,0.00142,-5.2274847,-0.116830826,4,false,-2.1742537,0.0125,0.0125,82285c464f8e7dd0
10,9,base,50.0,2.0,0.06324556,9,0.001703,-5.2678204,-0.15716648,3,false,-2.1940918,0.03125,0.03125,c7634fd09a182467
10,9,base,50.0,2.0,0.06324556,10,0.001416,-5.236521,-0.12586689,4,false,-2.245542,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,50.0,2.0,0.06324556,11,0.001419,-5.2454996,-0.13484573,3,false,-2.226116,0.01875,0.01875,5fdb95be7085f999
10,9,base,50.0,2.0,0.06324556,12,0.00176,-5.2689066,-0.15825272,4,false,-2.236796,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,2.0,0.06324556,13,0.001448,-5.2635465,-0.15289259,3,false,-2.2849905,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,2.0,0.06324556,14,0.00142,-5.278492,-0.1678381,4,false,-2.308864,0.0125,0.0125,82285c464f8e7dd0
10,9,base,50.0,2.0,0.06324556,15,0.001444,-5.2802753,-0.16962147,3,false,-2.2198443,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,2.0,0.06324556,16,0.001465,-5.259891,-0.14923716,4,false,-2.2999935,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,2.0,0.06324556,17,0.001419,-5.317687,-0.20703316,3,false,-2.195353,0.01875,0.01875,ff7fe1b55f27873d
10,9,base,50.0,2.0,0.06324556,18,0.001444,-5.2824736,-0.17181969,3,false,-2.1897032,0.01875,0.01875,ff7fe1b55f27873d
10,9,base,50.0,2.0,0.06324556,19,0.001439,-5.295272,-0.184618,4,false,-2.270563,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,2.0,0.06324556,20,0.001423,-5.2363677,-0.12571383,3,false,-2.1892545,0.01875,0.01875,aab10855b91d84c5
10,9,base,50.0,4.0,0.12649111,1,0.001411,-5.2843156,-0.17366171,3,false,-2.2422845,0.01875,0.01875,2a311b89655684a3
10,9,base,50.0,4.0,0.12649111,2,0.00141,-5.258157,-0.1475029,3,false,-2.2206812,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,50.0,4.0,0.12649111,3,0.001544,-5.270896,-0.16024208,3,false,-2.2545764,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,50.0,4.0,0.12649111,4,0.001416,-5.295794,-0.18514013,3,false,-2.2040238,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,4.0,0.12649111,5,0.001522,-5.245134,-0.13448,4,false,-2.2309444,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,50.0,4.0,0.12649111,6,0.001521,-5.3245015,-0.21384764,3,false,-2.289252,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,4.0,0.12649111,7,0.001414,-5.232474,-0.12181997,3,false,-2.2263474,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,4.0,0.12649111,8,0.001414,-5.2769933,-0.1663394,3,false,-2.2934787,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,4.0,0.12649111,9,0.001496,-5.2813206,-0.1706667,3,false,-2.3116984,0.025,0.025,4d15c7af8d44718a
10,9,base,50.0,4.0,0.12649111,10,0.001498,-5.2435412,-0.13288736,4,false,-2.2513652,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,4.0,0.12649111,11,0.001425,-5.2684174,-0.15776348,3,false,-2.256831,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,4.0,0.12649111,12,0.001428,-5.271091,-0.1604371,4,false,-2.1824315,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,4.0,0.12649111,13,0.001408,-5.200061,-0.08940697,4,false,-2.236934,0.01875,0.01875,aab10855b91d84c5
10,9,base,50.0,4.0,0.12649111,14,0.00141,-5.251472,-0.14081812,3,false,-2.17375,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,4.0,0.12649111,15,0.001427,-5.27869,-0.16803598,4,false,-2.2123334,0.01875,0.01875,aab10855b91d84c5
10,9,base,50.0,4.0,0.12649111,16,0.001415,-5.2654896,-0.1548357,4,false,-2.1951363,0.0125,0.0125,82285c464f8e7dd0
10,9,base,50.0,4.0,0.12649111,17,0.001549,-5.34401,-0.233356,4,false,-2.278366,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,4.0,0.12649111,18,0.001435,-5.277452,-0.16679811,4,false,-2.1822772,0.0125,0.0125,e4c196b0a631d7bc
10,9,base,50.0,4.0,0.12649111,19,0.001446,-5.2620773,-0.15142345,4,false,-2.2039514,0.00625,0.00625,4817cdeb627a2ad9
10,9,base,50.0,4.0,0.12649111,20,0.001419,-5.2688212,-0.15816736,4,false,-2.2117043,0.01875,0.01875,46e3630446512445
10,9,base,100.0,0.5,0.01581139,1,0.00288,-5.3773775,-0.26672363,4,false,-2.3315756,0.025,0.025,4be15cc8711b6af6
